date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2019-07-01,sz.002650,3.78,3.91,3.74,3.88,26695646.0,102771261.34,2.818689,3.743319,0,0
2019-07-02,sz.002650,3.88,4.27,3.86,4.27,99502987.0,415419514.78,10.506133,10.05154,1,0
2019-07-03,sz.002650,4.27,4.7,4.2,4.7,141403283.0,640610157.17,14.930223,10.07025,1,0
2019-07-04,sz.002650,4.7,4.74,4.41,4.44,150215231.0,688250006.74,15.860642,-5.531909,0,0
2019-07-05,sz.002650,4.36,4.55,4.16,4.36,89275096.0,384584581.72,9.42621,-1.8018,0,0
2019-07-08,sz.002650,4.12,4.24,3.92,3.92,74090629.0,301196468.08,7.822941,-10.09174,0,1
2019-07-09,sz.002650,3.8,3.89,3.64,3.75,65526109.0,248009705.33,6.918647,-4.336737,0,0
2019-07-10,sz.002650,3.8,3.93,3.75,3.78,43192684.0,164870916.43,4.560548,0.799999,0,0
2019-07-11,sz.002650,3.78,3.82,3.69,3.71,30894029.0,115644767.1,3.26198,-1.85185,0,0
2019-07-12,sz.002650,3.7,3.76,3.66,3.72,19762350.0,73593673.73,2.08663,0.269541,0,0
2019-07-15,sz.002650,3.72,3.72,3.57,3.71,23012800.0,84038833.5,2.429832,-0.268817,0,0
2019-07-16,sz.002650,3.72,3.72,3.65,3.69,17513200.0,64331955.0,1.849151,-0.539083,0,0
2019-07-17,sz.002650,3.7,3.88,3.64,3.84,37215219.0,140021690.4,3.92941,4.065037,0,0
2019-07-18,sz.002650,3.78,3.97,3.75,3.8,42146210.0,162924132.65,4.450054,-1.041666,0,0
2019-07-19,sz.002650,3.84,3.86,3.76,3.79,20912000.0,79513145.0,2.208017,-0.263158,0,0
2019-07-22,sz.002650,3.76,3.85,3.66,3.67,18849400.0,69800624.2,1.990235,-3.166224,0,0
2019-07-23,sz.002650,3.7,3.78,3.66,3.75,16091700.0,60017107.0,1.69906,2.179834,0,0
2019-07-24,sz.002650,3.76,3.82,3.74,3.78,16904116.0,64074461.64,1.78484,0.799999,0,0
2019-07-25,sz.002650,3.78,3.96,3.74,3.91,32132882.0,123936925.01,3.392786,3.439156,0,0
2019-07-26,sz.002650,3.86,3.89,3.82,3.83,15671300.0,60290608.23,1.6547,-2.046,0,0
2019-07-29,sz.002650,3.79,3.83,3.74,3.78,12187505.0,46021651.3,1.286831,-1.305482,0,0
2019-07-30,sz.002650,3.79,3.81,3.75,3.77,12546500.0,47397771.0,1.3247,-0.2646,0,0
2019-07-31,sz.002650,3.76,3.77,3.67,3.73,12877700.0,47886177.0,1.3597,-1.061,0,0
2019-08-01,sz.002650,3.7,3.73,3.65,3.68,11436600.0,42084292.0,1.2075,-1.3405,0,0
2019-08-02,sz.002650,3.6,3.65,3.53,3.58,15880500.0,56985788.0,1.6768,-2.7174,0,0
2019-08-05,sz.002650,3.56,3.61,3.54,3.54,9132500.0,32639496.0,0.9643,-1.1173,0,0
2019-08-06,sz.002650,3.34,3.5,3.31,3.43,19573816.0,66226521.88,2.0667,-3.1073,0,0
2019-08-07,sz.002650,3.4,3.47,3.39,3.39,8981550.0,30658168.5,0.9483,-1.1662,0,0
2019-08-08,sz.002650,3.42,3.44,3.37,3.4,7842200.0,26690952.5,0.828,0.295,0,0
2019-08-09,sz.002650,3.41,3.43,3.26,3.29,11906700.0,39737125.0,1.2572,-3.2353,0,0
2019-08-12,sz.002650,3.3,3.5,3.3,3.45,20811932.0,71541026.72,2.1975,4.8632,0,0
2019-08-13,sz.002650,3.44,3.44,3.38,3.39,9424350.0,32004853.0,0.9951,-1.7391,0,0
2019-08-14,sz.002650,3.42,3.44,3.37,3.39,8407579.0,28660667.95,0.8877,0.0,0,0
2019-08-15,sz.002650,3.29,3.42,3.21,3.4,11185960.0,37411944.2,1.1811,0.295,0,0
2019-08-16,sz.002650,3.39,3.44,3.36,3.41,10969960.0,37403785.06,1.1583,0.2941,0,0
2019-08-19,sz.002650,3.44,3.48,3.41,3.48,11796310.0,40781892.0,1.2455,2.0528,0,0
2019-08-20,sz.002650,3.51,3.52,3.45,3.47,13308225.0,46304660.15,1.4052,-0.2874,0,0
2019-08-21,sz.002650,3.48,3.57,3.47,3.49,13109160.0,46060505.75,1.3841,0.5764,0,0
2019-08-22,sz.002650,3.51,3.51,3.44,3.46,9382100.0,32463471.0,0.9906,-0.8596,0,0
2019-08-23,sz.002650,3.46,3.49,3.43,3.46,8835470.0,30562267.4,0.9329,0.0,0,0
2019-08-26,sz.002650,3.37,3.5,3.34,3.48,11448897.0,39277621.72,1.2088,0.578,0,0
2019-08-27,sz.002650,3.47,3.6,3.47,3.55,16582682.0,58782730.16,1.7509,2.0115,0,0
2019-08-28,sz.002650,3.55,3.66,3.52,3.64,15612500.0,56382488.36,1.6485,2.5352,0,0
2019-08-29,sz.002650,3.66,3.66,3.56,3.59,11452981.0,41136311.08,1.2093,-1.3736,0,0
2019-08-30,sz.002650,3.65,3.68,3.49,3.5,14228526.0,50696362.83,1.5034,-2.507,0,0
2019-09-02,sz.002650,3.46,3.6,3.46,3.59,14383973.0,51222401.89,1.5198,2.5714,0,0
2019-09-03,sz.002650,3.58,3.62,3.54,3.56,11343521.0,40450976.55,1.1985,-0.8357,0,0
2019-09-04,sz.002650,3.57,3.6,3.53,3.58,11935850.0,42588613.5,1.2611,0.5618,0,0
2019-09-05,sz.002650,3.6,3.67,3.59,3.6,18085671.0,65610771.31,1.9109,0.5587,0,0
2019-09-06,sz.002650,3.59,3.63,3.54,3.58,14538871.0,51886327.05,1.5361,-0.5556,0,0
2019-09-09,sz.002650,3.6,3.67,3.58,3.66,21610200.0,78505924.0,2.2833,2.2346,0,0
2019-09-10,sz.002650,3.67,3.75,3.63,3.72,20520894.0,76257562.77,2.1682,1.6393,0,0
2019-09-11,sz.002650,3.73,3.89,3.7,3.79,28515186.0,108659833.74,3.0129,1.8817,0,0
2019-09-12,sz.002650,3.8,3.8,3.72,3.76,15963758.0,60007716.62,1.6867,-0.7916,0,0
2019-09-16,sz.002650,3.78,3.8,3.72,3.75,12959954.0,48633814.77,1.3693,-0.266,0,0
2019-09-17,sz.002650,3.75,3.75,3.62,3.62,13420686.0,49242611.82,1.418,-3.4667,0,0
2019-09-18,sz.002650,3.8,3.98,3.8,3.98,26541305.0,105354878.9,2.8043,9.9448,1,0
2019-09-19,sz.002650,4.08,4.25,3.91,3.91,79307659.0,322203646.15,8.3795,-1.7588,0,0
2019-09-20,sz.002650,3.95,4.13,3.85,4.08,51533107.0,205427380.22,5.4449,4.3478,0,0
2019-09-23,sz.002650,4.02,4.25,3.97,4.06,46224873.0,190272736.24,4.884,-0.4902,0,0
2019-09-24,sz.002650,4.11,4.14,4.02,4.09,22911490.0,93138607.6,2.4208,0.7389,0,0
2019-09-25,sz.002650,4.06,4.09,3.96,3.96,22188079.0,88832008.89,2.3443,-3.1785,0,0
2019-09-26,sz.002650,3.97,4.01,3.82,3.83,20061012.0,77987413.42,2.1196,-3.2828,0,0
2019-09-27,sz.002650,3.87,3.96,3.83,3.85,13809551.0,53712816.81,1.4591,0.5222,0,0
2019-09-30,sz.002650,3.86,3.88,3.78,3.78,9895321.0,37838043.64,1.0455,-1.8182,0,0
2019-10-08,sz.002650,3.83,3.87,3.78,3.81,10603905.0,40595446.45,1.1204,0.7937,0,0
2019-10-09,sz.002650,3.8,3.84,3.71,3.8,10866412.0,41073334.69,1.1481,-0.2625,0,0
2019-10-10,sz.002650,3.77,3.86,3.76,3.81,11952964.0,45561031.06,1.2629,0.2632,0,0
2019-10-11,sz.002650,3.79,4.07,3.79,4.0,34905661.0,138281875.86,3.6881,4.9869,0,0
2019-10-14,sz.002650,3.97,4.07,3.97,3.99,22829352.0,91528560.56,2.4121,-0.25,0,0
2019-10-15,sz.002650,3.97,4.06,3.94,3.99,15564472.0,62295665.38,1.6445,0.0,0,0
2019-10-16,sz.002650,3.96,4.03,3.95,3.98,10459692.0,41712054.19,1.1052,-0.2506,0,0
2019-10-17,sz.002650,3.98,3.99,3.82,3.87,18461858.0,72037948.17,1.9506,-2.7638,0,0
2019-10-18,sz.002650,3.88,4.23,3.86,4.03,40163691.0,162245126.14,4.2436,4.1344,0,0
2019-10-21,sz.002650,3.97,3.97,3.82,3.92,28186188.0,109445409.43,2.9781,-2.7295,0,0
2019-10-22,sz.002650,3.9,3.96,3.86,3.91,13634844.0,53121755.67,1.4406,-0.2551,0,0
2019-10-23,sz.002650,3.9,3.96,3.86,3.88,13000905.0,50769476.92,1.3737,-0.7673,0,0
2019-10-24,sz.002650,3.85,3.89,3.75,3.81,14593270.0,55855381.53,1.5419,-1.8041,0,0
2019-10-25,sz.002650,3.8,3.86,3.76,3.82,9607750.0,36682638.0,1.0151,0.2625,0,0
2019-10-28,sz.002650,3.77,3.88,3.76,3.87,11245337.0,43245111.48,1.1882,1.3089,0,0
2019-10-29,sz.002650,3.89,3.94,3.83,3.88,12573282.0,48912251.33,1.3285,0.2584,0,0
2019-10-30,sz.002650,3.84,3.86,3.79,3.81,10170602.0,38750705.1,1.0746,-1.8041,0,0
2019-10-31,sz.002650,3.8,3.84,3.71,3.71,10425410.0,39199112.2,1.1015,-2.6247,0,0
2019-11-01,sz.002650,3.71,3.77,3.69,3.74,8094583.0,30148810.76,0.8553,0.8086,0,0
2019-11-04,sz.002650,3.74,3.78,3.72,3.73,7140700.0,26727787.0,0.7545,-0.2674,0,0
2019-11-05,sz.002650,3.73,4.04,3.72,3.9,34623826.0,134553093.08,3.6583,4.5576,0,0
2019-11-06,sz.002650,3.92,3.93,3.74,3.78,23280230.0,89199052.73,2.4597,-3.0769,0,0
2019-11-07,sz.002650,3.76,3.84,3.72,3.82,11668812.0,44227900.82,1.2329,1.0582,0,0
2019-11-08,sz.002650,3.83,3.84,3.76,3.76,9634478.0,36566011.5,1.018,-1.5707,0,0
2019-11-11,sz.002650,3.75,3.76,3.66,3.67,8802812.0,32561524.58,0.9301,-2.3936,0,0
2019-11-12,sz.002650,3.66,3.71,3.58,3.67,12217469.0,44471165.23,1.2909,0.0,0,0
2019-11-13,sz.002650,3.67,3.67,3.61,3.62,5136318.0,18612281.71,0.5427,-1.3624,0,0
2019-11-14,sz.002650,3.62,3.67,3.6,3.65,4904325.0,17908739.5,0.5182,0.8287,0,0
2019-11-15,sz.002650,3.6,3.6,3.52,3.55,11325950.0,40269066.5,1.1967,-2.7397,0,0
2019-11-18,sz.002650,3.56,3.58,3.49,3.57,4951515.0,17542937.2,0.5232,0.5634,0,0
2019-11-19,sz.002650,3.59,3.8,3.56,3.79,19467108.0,72389358.64,2.0569,6.1625,0,0
2019-11-20,sz.002650,3.8,3.82,3.77,3.79,12040990.0,45673743.6,1.2722,0.0,0,0
2019-11-21,sz.002650,3.8,3.84,3.77,3.82,7501907.0,28551192.46,0.7926,0.7916,0,0
