date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2021-04-20,sz.300983,145.05,166.0,130.01,130.06,8755770,1245238529.22,43.7789,7.6656,0,0
2021-04-21,sz.300983,123.0,126.0,117.0,117.03,5071473,612831489.73,25.3574,-10.0185,0,0
2021-04-22,sz.300983,117.14,121.65,117.11,117.59,2701876,321870323.62,13.5094,0.4785,0,0
2021-04-23,sz.300983,117.56,117.56,110.08,111.69,3367323,378105255.95,16.8366,-5.0174,0,0
2021-04-26,sz.300983,110.71,110.8,103.69,104.1,3274923,350200843.85,16.3746,-6.7956,0,0
2021-04-27,sz.300983,103.6,107.98,102.0,104.2,2136520,225557870.95,10.6826,0.0961,0,0
2021-04-28,sz.300983,103.46,105.75,102.66,105.4,1474059,154090854.87,7.3703,1.1516,0,0
2021-04-29,sz.300983,105.95,107.71,102.89,103.0,1757595,184242761.65,8.788,-2.277,0,0
2021-04-30,sz.300983,102.14,103.0,98.96,99.0,1847397,185046641.56,9.237,-3.8835,0,0
2021-05-06,sz.300983,98.9,99.97,98.45,98.85,802960,79475061.8,4.0148,-0.1515,0,0
2021-05-07,sz.300983,98.98,99.42,95.75,95.77,1571800,152662508.05,7.859,-3.1158,0,0
2021-05-10,sz.300983,95.45,95.85,92.05,92.4,1415543,131907427.27,7.0777,-3.5188,0,0
2021-05-11,sz.300983,92.3,94.49,91.4,93.9,1107914,103682286.72,5.5396,1.6234,0,0
2021-05-12,sz.300983,93.78,94.0,92.04,93.33,846652,78593333.62,4.2333,-0.607,0,0
2021-05-13,sz.300983,92.57,94.41,92.4,93.63,757690,71034718.07,3.7885,0.3214,0,0
2021-05-14,sz.300983,93.88,94.28,93.0,93.66,814177,76203775.62,4.0709,0.032,0,0
2021-05-17,sz.300983,93.58,94.27,93.4,93.85,734332,68937420.38,3.6717,0.2029,0,0
2021-05-18,sz.300983,93.85,99.5,93.31,98.68,1795565,174399284.37,8.9778,5.1465,0,0
2021-05-19,sz.300983,98.35,98.38,96.03,96.23,1107860,107476187.72,5.5393,-2.4828,0,0
2021-05-20,sz.300983,96.29,98.41,95.82,96.07,797800,77421400.0,3.989,-0.1663,0,0
2021-05-21,sz.300983,96.15,96.59,93.9,93.9,866498,82041554.54,4.3325,-2.2588,0,0
2021-05-24,sz.300983,93.03,94.44,93.03,93.63,495368,46472784.32,2.4768,-0.2875,0,0
2021-05-25,sz.300983,93.63,94.66,93.41,93.98,622768,58511016.51,3.1138,0.3738,0,0
2021-05-26,sz.300983,94.27,95.47,93.72,94.9,760607,71942715.69,3.803,0.9789,0,0
2021-05-27,sz.300983,94.99,95.46,94.51,94.94,670665,63732663.76,3.3533,0.0421,0,0
2021-05-28,sz.300983,95.03,96.13,94.57,94.64,820865,78240749.47,4.1043,-0.316,0,0
2021-05-31,sz.300983,94.64,94.93,93.7,94.04,646478,60768038.71,3.2324,-0.634,0,0
2021-06-01,sz.300983,93.93,94.44,93.79,94.1,562950,52938887.78,2.8148,0.0638,0,0
2021-06-02,sz.300983,94.11,94.49,93.51,93.85,656204,61662274.41,3.281,-0.2657,0,0
2021-06-03,sz.300983,93.85,96.16,93.51,95.36,1180711,112144787.5,5.9036,1.609,0,0
2021-06-04,sz.300983,95.0,95.18,93.85,93.86,835120,78742972.8,4.1756,-1.573,0,0
2021-06-07,sz.300983,93.72,94.22,93.11,93.22,573120,53588865.2,2.8656,-0.6819,0,0
2021-06-08,sz.300983,93.23,93.6,92.81,92.9,539733,50238061.43,2.6987,-0.3433,0,0
2021-06-09,sz.300983,92.92,93.55,92.58,93.06,582775,54147689.5,2.9139,0.1722,0,0
2021-06-10,sz.300983,92.84,93.2,92.5,92.71,515300,47783336.88,2.5765,-0.3761,0,0
2021-06-11,sz.300983,92.6,92.99,92.05,92.09,547577,50602620.66,2.7379,-0.6688,0,0
2021-06-15,sz.300983,92.09,92.36,90.3,90.35,769700,70017560.22,3.8485,-1.8895,0,0
2021-06-16,sz.300983,90.08,90.75,89.74,89.78,541318,48712422.29,2.7066,-0.6309,0,0
2021-06-17,sz.300983,90.0,90.11,89.54,89.7,360710,32395553.2,1.8036,-0.0891,0,0
2021-06-18,sz.300983,89.58,93.97,89.58,92.34,1223434,112999482.34,6.1172,2.9431,0,0
2021-06-21,sz.300983,92.34,94.95,92.19,93.96,1072420,100911225.94,5.3621,1.7544,0,0
2021-06-22,sz.300983,94.14,94.45,92.61,92.99,724079,67374134.4,3.6204,-1.0324,0,0
2021-06-23,sz.300983,92.95,94.95,92.88,93.36,751109,70553318.86,3.7555,0.3979,0,0
