date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sz.301396,59.8,63.6,58.88,63.27,16216009,1005487316.49,21.3141,4.9254,0,0
2025-06-30,sz.301396,63.0,63.1,61.16,62.11,13720996,848588558.68,18.0347,-1.8334,0,0
2025-07-01,sz.301396,62.15,62.2,59.97,60.07,8435148,511544790.36,11.0871,-3.2845,0,0
2025-07-02,sz.301396,60.0,60.0,57.6,57.68,6928600,403876786.8,9.1069,-3.9787,0,0
2025-07-03,sz.301396,58.04,59.2,57.9,58.19,4423369,258167599.0,5.814,0.8842,0,0
2025-07-04,sz.301396,58.15,60.53,58.15,59.03,8447119,504475336.12,11.1028,1.4435,0,0
2025-07-07,sz.301396,57.9,57.96,55.7,56.2,8583553,483411670.39,11.2821,-4.7942,0,0
2025-07-08,sz.301396,55.8,60.0,55.67,59.08,9226277,533289786.12,12.1269,5.1246,0,0
2025-07-09,sz.301396,58.9,59.13,57.36,57.55,6451602,374852299.76,8.4799,-2.5897,0,0
2025-07-10,sz.301396,57.8,57.8,55.88,56.58,5296374,299507122.2,6.9615,-1.6855,0,0
2025-07-11,sz.301396,56.3,57.5,55.89,56.95,5674517,322608756.85,7.4585,0.6539,0,0
2025-07-14,sz.301396,56.83,58.87,56.51,58.1,7010486,403859091.08,9.2145,2.0193,0,0
2025-07-15,sz.301396,58.38,62.33,57.78,61.83,17664529,1072295946.02,23.218,6.42,0,0
2025-07-16,sz.301396,61.38,64.02,60.39,60.5,15463556,957823725.89,20.3251,-2.1511,0,0
2025-07-17,sz.301396,59.22,60.92,58.6,60.5,9691560,580975469.52,12.7385,0.0,0,0
2025-07-18,sz.301396,60.5,61.0,59.53,59.67,7806865,468326348.54,10.2612,-1.3719,0,0
2025-07-21,sz.301396,59.16,59.85,58.51,59.52,6909305,408233937.33,9.0815,-0.2514,0,0
2025-07-22,sz.301396,58.8,59.5,58.0,58.32,6240645,364645454.18,8.2026,-2.0161,0,0
2025-07-23,sz.301396,55.6,57.48,54.5,56.16,9709277,542994062.85,12.7618,-3.7037,0,0
2025-07-24,sz.301396,56.43,57.18,55.61,55.93,6831791,384410155.36,8.9796,-0.4095,0,0
2025-07-25,sz.301396,56.48,56.88,55.4,56.14,5242002,293645409.17,6.89,0.3755,0,0
2025-07-28,sz.301396,56.5,56.53,55.1,55.42,6971184,387170706.48,9.1628,-1.2825,0,0
2025-07-29,sz.301396,55.3,55.75,55.0,55.38,5067079,280547730.28,6.6601,-0.0722,0,0
2025-07-30,sz.301396,55.5,55.5,53.65,53.82,6343704,344000804.52,8.3381,-2.8169,0,0
2025-07-31,sz.301396,53.79,54.88,53.53,53.66,5517251,299050766.91,7.2518,-0.2973,0,0
2025-08-01,sz.301396,54.28,54.35,52.3,53.53,5167440,275480155.32,6.792,-0.2423,0,0
2025-08-04,sz.301396,53.18,54.66,52.5,54.6,4081880,219865746.8,5.3652,1.9989,0,0
2025-08-05,sz.301396,54.93,55.0,53.8,54.18,3813500,206465015.2,5.0124,-0.7692,0,0
2025-08-06,sz.301396,53.88,54.55,53.8,54.47,3352640,182196079.4,4.4067,0.5353,0,0
2025-08-07,sz.301396,54.47,54.77,53.53,53.79,3948156,213035016.6,5.1894,-1.2484,0,0
2025-08-08,sz.301396,53.4,53.57,52.62,52.68,3929083,207610474.61,5.1643,-2.0636,0,0
2025-08-11,sz.301396,52.68,54.2,52.5,54.13,4786738,256558152.35,6.2916,2.7525,0,0
2025-08-12,sz.301396,54.41,56.0,54.32,55.34,7663093,424052594.03,10.0723,2.2354,0,0
2025-08-13,sz.301396,55.13,57.5,54.5,56.66,10837365,612032657.1,14.2445,2.3853,0,0
2025-08-14,sz.301396,56.01,60.48,55.38,59.48,16075474,927714677.41,21.1294,4.9771,0,0
2025-08-15,sz.301396,58.07,60.68,58.07,59.96,13906503,827909447.45,18.2785,0.807,0,0
2025-08-18,sz.301396,60.46,63.18,59.11,63.17,16104909,983470313.94,21.1681,5.3536,0,0
2025-08-19,sz.301396,65.93,68.8,63.43,63.43,26380726,1731254587.78,34.6745,0.4116,0,0
2025-08-20,sz.301396,61.61,62.9,59.74,62.0,14454380,886082446.4,18.9987,-2.2545,0,0
2025-08-21,sz.301396,61.6,62.88,60.04,60.84,11166791,688443216.66,14.6775,-1.871,0,0
2025-08-22,sz.301396,61.1,61.97,60.13,61.61,10182038,624646879.49,13.3831,1.2656,0,0
2025-08-25,sz.301396,62.66,73.93,62.2,73.93,29134349,1982291201.63,38.2938,19.9968,0,0
2025-08-26,sz.301396,74.28,79.75,71.63,76.5,34693290,2609203334.69,45.6004,3.4763,0,0
2025-08-27,sz.301396,77.0,91.66,73.51,83.16,34971722,2807823279.38,45.9664,8.7059,0,0
2025-08-28,sz.301396,80.05,85.0,79.66,82.18,25416762,2077131784.67,33.4075,-1.1785,0,0
2025-08-29,sz.301396,81.36,86.7,78.01,79.77,18700886,1511403715.35,24.5802,-2.9326,0,0
2025-09-01,sz.301396,83.18,86.18,79.91,82.0,22910355,1902216994.86,30.1131,2.7955,0,0
2025-09-02,sz.301396,79.0,79.27,70.0,72.14,19885840,1477424926.26,26.1377,-12.0244,0,0
2025-09-03,sz.301396,72.32,73.78,70.05,70.71,10648267,764396413.0,13.9959,-1.9823,0,0
2025-09-04,sz.301396,71.05,71.49,65.34,67.08,13424859,918158245.83,17.6455,-5.1336,0,0
2025-09-05,sz.301396,67.92,71.33,66.76,70.8,11039148,762078243.63,14.5097,5.5456,0,0
2025-09-08,sz.301396,70.8,71.75,69.25,71.2,8865831,625462765.24,11.6531,0.565,0,0
2025-09-09,sz.301396,70.75,71.2,67.2,68.03,8538656,587903730.55,11.2231,-4.4522,0,0
2025-09-10,sz.301396,70.01,72.86,68.18,70.65,12866518,912741668.83,16.9116,3.8512,0,0
2025-09-11,sz.301396,71.94,76.58,71.3,74.64,17101662,1260010126.65,22.4782,5.6476,0,0
2025-09-12,sz.301396,77.0,80.26,74.99,75.0,18451479,1437558457.88,24.2524,0.4823,0,0
2025-09-15,sz.301396,73.4,85.55,72.06,79.46,22469279,1751295973.53,29.5333,5.9467,0,0
2025-09-16,sz.301396,77.5,79.0,76.61,77.52,14403274,1117459471.26,18.9315,-2.4415,0,0
2025-09-17,sz.301396,77.55,79.82,76.66,78.18,14232723,1114636473.68,18.7073,0.8514,0,0
2025-09-18,sz.301396,77.88,80.99,75.3,76.69,15103286,1190588971.83,19.8516,-1.9059,0,0
2025-09-19,sz.301396,75.7,76.77,73.29,73.63,11173326,837598423.91,14.6861,-3.9901,0,0
2025-09-22,sz.301396,73.03,77.99,73.02,76.37,10202445,772285342.12,13.41,3.7213,0,0
2025-09-23,sz.301396,76.26,77.25,72.53,75.08,8957690,667819851.05,11.7739,-1.6891,0,0
2025-09-24,sz.301396,74.28,83.8,72.72,82.93,22631297,1792874377.01,29.7463,10.4555,0,0
2025-09-25,sz.301396,82.91,86.7,81.0,84.79,25014919,2102182010.73,32.8793,2.2429,0,0
2025-09-26,sz.301396,83.1,83.6,78.41,79.2,16128717,1296484597.5,21.1994,-6.5928,0,0
2025-09-29,sz.301396,79.8,80.39,77.86,78.48,8902852,701445026.26,11.7018,-0.9091,0,0
2025-09-30,sz.301396,79.0,82.5,77.77,78.56,11929289,952653176.0,15.6797,0.1019,0,0
2025-10-09,sz.301396,77.5,81.09,76.68,79.9,9673103,765059125.72,12.7142,1.7057,0,0
2025-10-10,sz.301396,79.5,79.99,75.3,76.72,8180583,632804220.24,10.7525,-3.98,0,0
2025-10-13,sz.301396,70.25,74.86,70.02,73.02,7647625,560374769.2,10.0519,-4.8227,0,0
2025-10-14,sz.301396,73.68,74.12,68.5,68.82,8242794,583914143.2,10.8342,-5.7518,0,0
2025-10-15,sz.301396,69.01,71.07,68.8,71.02,5044302,353749237.53,6.6302,3.1967,0,0
2025-10-16,sz.301396,70.75,71.05,69.53,69.82,3977417,279033064.22,5.2279,-1.6897,0,0
2025-10-17,sz.301396,70.29,70.8,67.37,67.42,4412312,302596935.97,5.7995,-3.4374,0,0
2025-10-20,sz.301396,68.49,69.14,67.37,67.94,3682071,251310429.06,4.8397,0.8461,0,0
2025-10-21,sz.301396,68.02,68.99,67.62,68.78,3387071,231981048.28,4.4519,1.2364,0,0
2025-10-22,sz.301396,68.0,68.99,67.03,67.52,3141415,213250790.67,4.129,-1.8319,0,0
2025-10-23,sz.301396,67.3,67.99,65.59,66.55,4018378,266497431.75,5.2817,-1.4366,0,0
2025-10-24,sz.301396,67.16,69.25,67.05,69.05,4927611,337429156.07,6.4768,3.7566,0,0
2025-10-27,sz.301396,70.2,71.6,69.32,69.85,5291572,370940187.84,6.9552,1.1586,0,0
2025-10-28,sz.301396,69.9,71.79,68.91,69.84,6312898,444635978.25,8.2976,-0.0143,0,0
2025-10-29,sz.301396,69.69,72.1,69.3,71.73,7324054,519014553.3,9.6266,2.7062,0,0
2025-10-30,sz.301396,72.41,73.21,67.65,68.53,9970069,693198553.49,13.1045,-4.4612,0,0
2025-10-31,sz.301396,68.19,69.91,68.05,68.53,5347082,369484750.86,7.0281,0.0,0,0
2025-11-03,sz.301396,68.56,69.09,67.35,67.91,4006755,272121115.18,5.2664,-0.9047,0,0
2025-11-04,sz.301396,67.5,67.78,64.77,65.39,5889064,386163840.07,7.7405,-3.7108,0,0
2025-11-05,sz.301396,64.02,65.08,62.75,64.0,4760258,303848905.14,6.2568,-2.1257,0,0
2025-11-06,sz.301396,64.0,64.47,63.16,64.39,3853884,246382790.89,5.0655,0.6094,0,0
2025-11-07,sz.301396,63.61,64.1,62.42,62.48,3675076,231017653.7,4.8305,-2.9663,0,0
2025-11-10,sz.301396,63.11,63.68,61.05,61.98,3612662,223715357.72,4.7484,-0.8003,0,0
2025-11-11,sz.301396,62.06,62.36,60.88,60.99,3063784,188420877.38,4.027,-1.5973,0,0
2025-11-12,sz.301396,60.45,60.73,59.0,59.7,3506348,209648206.08,4.6087,-2.1151,0,0
2025-11-13,sz.301396,59.5,66.66,58.88,64.41,8107595,504781537.48,10.6565,7.8894,0,0
2025-11-14,sz.301396,61.03,61.4,59.2,59.21,9092711,546468404.28,11.9513,-8.0733,0,0
2025-11-17,sz.301396,58.93,61.45,58.87,61.0,6707931,405972482.77,8.8168,3.0231,0,0
2025-11-18,sz.301396,60.99,63.85,60.99,62.12,7300423,455849819.33,9.5956,1.8361,0,0
2025-11-19,sz.301396,62.37,62.58,59.98,60.28,4443986,270489714.99,5.8411,-2.962,0,0
2025-11-20,sz.301396,60.3,61.52,60.08,60.92,3823106,232426159.24,5.025,1.0617,0,0
2025-11-21,sz.301396,59.01,60.78,58.6,58.7,4221540,250947506.6,5.5487,-3.6441,0,0
2025-11-24,sz.301396,58.92,64.49,57.9,63.49,11838404,739620319.54,15.5602,8.1601,0,0
2025-11-25,sz.301396,64.77,65.9,64.01,65.82,9578403,626006652.39,12.5897,3.6699,0,0
2025-11-26,sz.301396,64.31,66.65,64.01,64.25,9743951,636838096.55,12.8073,-2.3853,0,0
2025-11-27,sz.301396,64.16,65.0,62.9,63.0,5830920,372491439.78,7.6641,-1.9455,0,0
2025-11-28,sz.301396,63.56,63.98,61.48,61.97,5590539,347951091.42,7.3481,-1.6349,0,0
2025-12-01,sz.301396,61.94,62.6,61.35,61.99,4593558,284154329.32,6.0377,0.0323,0,0
2025-12-02,sz.301396,62.63,62.76,60.29,60.68,4534481,276745823.7,5.9601,-2.1132,0,0
2025-12-03,sz.301396,60.49,60.93,59.37,59.79,3260357,195240762.93,4.2854,-1.4667,0,0
2025-12-04,sz.301396,59.4,60.0,58.72,58.89,2822500,166677312.0,3.7099,-1.5053,0,0
2025-12-05,sz.301396,59.0,60.11,58.02,59.99,3599060,213189017.4,4.7306,1.8679,0,0
2025-12-08,sz.301396,60.0,61.62,59.7,61.17,4018404,245086324.31,5.2817,1.967,0,0
2025-12-09,sz.301396,63.01,73.4,63.01,71.56,26457827,1819806758.63,34.7758,16.9855,0,0
2025-12-10,sz.301396,70.5,73.99,69.28,70.24,21450085,1525072590.0,28.1937,-1.8446,0,0
2025-12-11,sz.301396,70.17,70.22,67.3,67.59,10443902,718005796.84,13.7273,-3.7728,0,0
2025-12-12,sz.301396,67.5,68.62,66.08,67.89,7820641,527619785.21,10.2794,0.4439,0,0
2025-12-15,sz.301396,66.53,67.35,64.86,64.97,5960632,391306409.33,7.8346,-4.3011,0,0
2025-12-16,sz.301396,64.49,64.88,61.96,62.53,5074592,319571245.07,6.67,-3.7556,0,0
2025-12-17,sz.301396,62.53,64.18,61.23,63.88,6757373,425430851.15,8.8818,2.159,0,0
2025-12-18,sz.301396,63.01,64.0,62.26,62.26,4708078,296471014.07,6.1882,-2.536,0,0
2025-12-19,sz.301396,62.98,63.49,61.4,61.51,5864665,365112955.35,7.7084,-1.2046,0,0
2025-12-22,sz.301396,62.1,62.78,61.7,62.34,5767470,359012064.62,7.5807,1.3494,0,0
2025-12-23,sz.301396,62.9,62.9,61.53,62.17,6560296,407624446.17,8.6228,-0.2727,0,0
2025-12-24,sz.301396,61.92,62.98,61.36,62.2,5059103,315034827.24,6.6496,0.0483,0,0
2025-12-25,sz.301396,62.27,63.25,62.12,62.72,5568060,349271074.22,7.3186,0.836,0,0
2025-12-26,sz.301396,62.5,65.0,62.0,64.55,11799625,753017463.52,15.5093,2.9177,0,0
