date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sh.688408,45.49,46.66,45.29,46.02,4173324,191542918.12,1.9051,1.3656,0,0
2025-06-30,sh.688408,46.6,47.1,46.14,46.68,3942257,183740990.95,1.7996,1.4342,0,0
2025-07-01,sh.688408,46.38,46.44,45.11,45.83,4107736,187275838.82,1.8751,-1.8209,0,0
2025-07-02,sh.688408,45.74,46.84,45.5,46.75,4620229,213813864.14,2.1091,2.0074,0,0
2025-07-03,sh.688408,47.0,47.1,46.21,46.49,2849721,132722780.5,1.3009,-0.5561,0,0
2025-07-04,sh.688408,46.9,46.95,45.28,45.33,3586818,163922953.21,1.6373,-2.4952,0,0
2025-07-07,sh.688408,45.31,45.58,45.11,45.16,1581572,71597948.19,0.722,-0.375,0,0
2025-07-08,sh.688408,44.98,47.8,44.98,47.54,7684694,361628124.23,3.5079,5.2702,0,0
2025-07-09,sh.688408,47.73,48.38,47.2,47.76,6154990,293733472.6,2.8097,0.4628,0,0
2025-07-10,sh.688408,47.5,48.66,47.4,47.46,4915749,235381101.04,2.244,-0.6281,0,0
2025-07-11,sh.688408,47.72,47.81,46.8,47.0,3269787,154296497.61,1.4926,-0.9692,0,0
2025-07-14,sh.688408,47.3,47.43,46.53,47.11,2837641,133239519.44,1.2953,0.234,0,0
2025-07-15,sh.688408,47.18,47.53,45.94,46.1,2930704,136392064.81,1.3378,-2.1439,0,0
2025-07-16,sh.688408,46.28,49.96,46.28,49.86,10786337,525586209.57,4.9238,8.1562,0,0
2025-07-17,sh.688408,50.3,51.22,50.01,51.06,8587935,436393085.67,3.9203,2.4067,0,0
2025-07-18,sh.688408,50.8,51.5,50.0,50.03,3802081,192044810.04,1.7356,-2.0172,0,0
2025-07-21,sh.688408,50.04,50.5,49.71,50.01,2991522,149946495.9,1.3656,-0.04,0,0
2025-07-22,sh.688408,50.04,50.94,49.36,50.62,4114145,206318343.35,1.878,1.2198,0,0
2025-07-23,sh.688408,51.0,51.02,49.48,49.5,3096965,155552821.5,1.4137,-2.2126,0,0
2025-07-24,sh.688408,49.51,52.19,49.45,52.15,5588453,285485198.34,2.551,5.3535,0,0
2025-07-25,sh.688408,52.15,53.2,51.71,51.79,3038601,158694513.47,1.3871,-0.6903,0,0
2025-07-28,sh.688408,51.68,51.9,50.61,50.62,3496051,178379312.46,1.5959,-2.2591,0,0
