date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2026-04-21,sh.688820,99.72,100.99,75.0,76.65,129928415,10371848464.68,75.1454,289.4817,1,0
2026-04-22,sh.688820,76.01,96.22,75.02,95.0,94285134,7908642404.94,54.5308,23.94,1,0
2026-04-23,sh.688820,94.5,102.5,88.6,88.6,66385111,6158118895.14,38.3945,-6.7368,0,0
2026-04-24,sh.688820,90.5,103.0,86.1,93.82,66841683,6265992953.18,38.6586,5.8916,0,0
2026-04-27,sh.688820,96.5,102.33,96.5,101.1,55228890,5489651778.38,31.9422,7.7595,0,0
2026-04-28,sh.688820,100.0,100.0,91.72,93.0,55001485,5236491569.96,31.8107,-8.0119,0,0
2026-04-29,sh.688820,91.07,94.33,86.87,92.5,40984367,3727740265.17,23.7037,-0.5376,0,0
2026-04-30,sh.688820,93.79,107.0,91.0,103.0,59862912,5936871892.92,34.6223,11.3514,1,0
2026-05-06,sh.688820,108.13,115.4,103.7,107.1,66539863,7315511544.6,38.484,3.9806,0,0
2026-05-07,sh.688820,106.2,122.9,105.01,119.0,52821449,6094705691.11,30.5498,11.1111,1,0
2026-05-08,sh.688820,115.0,129.2,113.88,127.0,48913393,5969844225.31,28.2896,6.7227,0,0
2026-05-11,sh.688820,134.6,149.5,127.0,144.5,54239018,7440702698.52,31.3697,13.7795,1,0
2026-05-12,sh.688820,139.01,144.78,133.38,137.3,47304870,6579231259.93,27.3593,-4.9827,0,0
2026-05-13,sh.688820,133.0,160.08,133.0,155.45,45630820,6620102602.64,26.391,13.2192,1,0
2026-05-14,sh.688820,159.89,169.0,150.01,154.8,46145803,7381352198.59,26.6889,-0.4181,0,0
2026-05-15,sh.688820,158.04,185.0,150.0,183.84,56521339,9497922017.46,32.6897,18.7597,1,0
2026-05-18,sh.688820,174.0,189.99,173.1,188.1,48993763,8935072089.85,28.336,2.3172,0,0
2026-05-19,sh.688820,180.88,186.66,171.58,182.67,37379214,6717737425.88,21.6186,-2.8868,0,0
2026-05-20,sh.688820,180.27,207.47,180.19,189.24,45074049,8801417898.44,26.069,3.5966,0,0
2026-05-21,sh.688820,196.0,196.0,172.8,176.8,46067202,8471889348.57,26.6434,-6.5737,0,0
2026-05-22,sh.688820,179.98,189.95,170.1,187.95,40580214,7264194930.05,23.47,6.3066,0,0
2026-05-25,sh.688820,185.0,215.8,180.92,213.93,48323091,9583830655.88,27.9482,13.8228,1,0
2026-05-26,sh.688820,221.7,235.32,210.02,229.0,49385093,11034820870.4,28.5624,7.0444,0,0
2026-05-27,sh.688820,221.86,234.56,211.8,211.86,39498366,8824010496.91,22.8443,-7.4847,0,0
2026-05-28,sh.688820,204.96,222.03,197.33,214.99,30460638,6483211266.7,17.6172,1.4774,0,0
2026-05-29,sh.688820,214.99,217.69,190.8,196.5,36180865,7354586579.99,20.9256,-8.6004,0,0
2026-06-01,sh.688820,193.0,197.89,178.82,178.85,34191048,6366553003.84,19.7747,-8.9822,0,0
2026-06-02,sh.688820,183.41,188.27,176.88,180.42,30994416,5688566043.7,17.9259,0.8778,0,0
2026-06-03,sh.688820,179.0,196.33,179.0,186.85,36692714,6973313443.94,21.2216,3.5639,0,0
2026-06-04,sh.688820,183.8,195.39,181.05,191.43,28707208,5479701436.09,16.6031,2.4512,0,0
2026-06-05,sh.688820,188.5,188.51,173.0,173.3,35605252,6380653910.78,20.5927,-9.4708,0,0
2026-06-08,sh.688820,159.99,169.0,159.99,165.3,24305113,4008705422.86,14.0571,-4.6163,0,0
2026-06-09,sh.688820,169.66,173.48,160.0,169.06,28809352,4809387870.74,16.6622,2.2747,0,0
2026-06-10,sh.688820,165.0,175.1,164.9,169.68,23711392,4034562107.4,13.7137,0.3667,0,0
2026-06-11,sh.688820,166.3,177.77,165.65,172.0,23949167,4134476503.26,13.8512,1.3673,0,0
2026-06-12,sh.688820,178.88,179.69,155.0,156.19,30492494,5108188483.73,17.6356,-9.1919,0,0
2026-06-15,sh.688820,160.0,168.48,157.0,168.0,23647303,3903832262.97,13.6767,7.5613,0,0
2026-06-16,sh.688820,169.59,176.18,166.0,171.91,26853534,4588624508.64,15.531,2.3274,0,0
2026-06-17,sh.688820,166.9,185.0,166.9,181.87,29858729,5352667629.24,17.2691,5.7937,0,0
2026-06-18,sh.688820,180.0,189.97,179.26,185.6,29436104,5450110679.21,17.0247,2.0509,0,0
2026-06-22,sh.688820,191.0,213.35,188.1,206.04,32530001,6533336348.86,18.8141,11.0129,1,0
2026-06-23,sh.688820,198.63,208.0,192.88,200.6,25742080,5139051420.69,14.8882,-2.6403,0,0
2026-06-24,sh.688820,197.0,216.99,194.3,213.98,30854471,6454986291.31,17.845,6.67,0,0
2026-06-25,sh.688820,213.99,222.22,205.88,210.5,31034886,6638044394.0,17.9493,-1.6263,0,0
2026-06-26,sh.688820,205.6,205.6,190.0,190.25,29821515,5852049042.54,17.2476,-9.62,0,0
