date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2019-07-01,sh.600603,4.59,4.68,4.59,4.66,5605708.0,26023396.0,1.112111,3.097342,0,0
2019-07-02,sh.600603,4.68,4.68,4.63,4.66,2736469.0,12714438.0,0.542885,0.0,0,0
2019-07-03,sh.600603,4.66,4.66,4.57,4.63,3063858.0,14137396.0,0.607836,-0.643771,0,0
2019-07-04,sh.600603,4.65,4.65,4.59,4.63,3473998.0,16074656.0,0.689203,0.0,0,0
2019-07-05,sh.600603,4.62,4.65,4.61,4.65,2313761.0,10719480.0,0.459025,0.431965,0,0
2019-07-08,sh.600603,4.65,4.65,4.5,4.57,3949408.0,18029469.0,0.783519,-1.720428,0,0
2019-07-09,sh.600603,4.55,4.58,4.53,4.55,2121724.0,9666938.0,0.420927,-0.437636,0,0
2019-07-10,sh.600603,4.54,4.63,4.53,4.55,2675556.0,12270646.0,0.530801,0.0,0,0
2019-07-11,sh.600603,4.63,4.64,4.55,4.56,2421867.0,11119145.0,0.480472,0.219775,0,0
2019-07-12,sh.600603,4.57,4.6,4.55,4.56,1627414.0,7446192.0,0.322861,0.0,0,0
2019-07-15,sh.600603,4.56,4.64,4.52,4.64,3715863.0,17139184.0,0.737186,1.754384,0,0
2019-07-16,sh.600603,4.65,4.67,4.59,4.61,1914384.0,8838121.0,0.379793,-0.646546,0,0
2019-07-17,sh.600603,4.62,4.64,4.59,4.6,2319180.0,10692151.0,0.4601,-0.216925,0,0
2019-07-18,sh.600603,4.6,4.61,4.51,4.51,2221244.0,10112382.0,0.44067,-1.956515,0,0
2019-07-19,sh.600603,4.52,4.57,4.51,4.53,2339789.0,10631700.0,0.464188,0.443459,0,0
2019-07-22,sh.600603,4.54,4.57,4.46,4.5,3179577.0,14302281.0,0.630793,-0.662256,0,0
2019-07-23,sh.600603,4.68,4.95,4.65,4.79,17949852.0,86280726.0,3.561053,6.444444,0,0
2019-07-24,sh.600603,4.72,4.86,4.72,4.82,9802368.0,46961691.0,1.944682,0.626309,0,0
2019-07-25,sh.600603,4.81,5.07,4.76,4.98,15671820.0,76983506.0,3.109117,3.319499,0,0
2019-07-26,sh.600603,5.03,5.03,4.93,4.95,13325928.0,66495010.0,2.6437,-0.6024,0,0
2019-07-29,sh.600603,4.98,4.98,4.85,4.91,6022639.0,29638587.0,1.194825,-0.80808,0,0
2019-07-30,sh.600603,4.96,5.0,4.93,4.97,4786537.0,23753995.0,0.9378,1.222,0,0
2019-07-31,sh.600603,4.95,4.99,4.89,4.9,3217500.0,15855756.0,0.6304,-1.4084,0,0
2019-08-01,sh.600603,4.88,4.94,4.85,4.88,3628640.0,17717543.0,0.7109,-0.4082,0,0
2019-08-02,sh.600603,4.84,4.87,4.77,4.84,4616098.0,22262658.0,0.9044,-0.8197,0,0
2019-08-05,sh.600603,4.8,4.94,4.79,4.83,4528313.0,22061490.0,0.8872,-0.2066,0,0
2019-08-06,sh.600603,4.8,4.8,4.57,4.71,6705237.0,31500922.0,1.3137,-2.4845,0,0
2019-08-07,sh.600603,4.74,4.8,4.7,4.71,2541982.0,12078356.0,0.498,0.0,0,0
2019-08-08,sh.600603,4.73,4.76,4.71,4.73,2667734.0,12612636.0,0.5226,0.4246,0,0
2019-08-09,sh.600603,4.76,5.0,4.73,4.98,8754352.0,42580072.0,1.7151,5.2854,0,0
2019-08-12,sh.600603,4.95,5.07,4.85,5.02,9937307.0,49698567.0,1.9469,0.8032,0,0
2019-08-13,sh.600603,4.96,5.06,4.95,5.01,5531024.0,27710745.0,1.0836,-0.1992,0,0
2019-08-14,sh.600603,5.05,5.07,4.96,4.97,4921227.0,24665220.0,0.9641,-0.7984,0,0
2019-08-15,sh.600603,4.92,5.0,4.86,4.96,4018088.0,19799333.0,0.7872,-0.2012,0,0
2019-08-16,sh.600603,5.0,5.0,4.91,4.92,3193420.0,15781231.0,0.6256,-0.8065,0,0
2019-08-19,sh.600603,4.94,5.08,4.93,5.04,6654960.0,33405977.0,1.3038,2.439,0,0
2019-08-20,sh.600603,5.05,5.16,4.99,5.11,8210460.0,41814445.0,1.6085,1.3889,0,0
2019-08-21,sh.600603,5.09,5.18,5.05,5.1,4780688.0,24402366.0,0.9366,-0.1957,0,0
2019-08-22,sh.600603,5.1,5.12,5.06,5.08,3787816.0,19259035.0,0.7421,-0.3922,0,0
