date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sz.002050,26.25,26.34,25.98,26.04,56288154,1470714197.0,1.5335,-0.3063,0,0
2025-06-30,sz.002050,26.16,26.45,26.05,26.38,50202317,1320819485.73,1.3677,1.3057,0,0
2025-07-01,sz.002050,26.39,26.43,26.08,26.26,37875887,992745371.7,1.0319,-0.4549,0,0
2025-07-02,sz.002050,26.03,26.11,25.7,25.76,44740948,1155921563.2,1.2189,-1.904,0,0
2025-07-03,sz.002050,25.71,26.11,25.71,25.96,35592079,921548083.28,0.9697,0.7764,0,0
2025-07-04,sz.002050,25.87,25.99,25.52,25.67,46602659,1198996763.4,1.2697,-1.1171,0,0
2025-07-07,sz.002050,25.52,25.52,25.11,25.17,47653176,1201288252.6,1.2983,-1.9478,0,0
2025-07-08,sz.002050,25.17,25.51,25.06,25.47,36539759,927955021.57,0.9955,1.1919,0,0
2025-07-09,sz.002050,25.57,25.9,25.45,25.47,44247692,1133849230.12,1.2055,0.0,0,0
2025-07-10,sz.002050,25.36,25.62,25.25,25.42,31136002,790100888.19,0.8483,-0.1963,0,0
2025-07-11,sz.002050,25.45,25.98,25.3,25.75,58237927,1497211161.54,1.5867,1.2982,0,0
2025-07-14,sz.002050,25.7,26.08,25.56,25.87,58811926,1520124899.86,1.6023,0.466,0,0
2025-07-15,sz.002050,25.98,26.7,25.78,26.7,127074950,3340933471.91,3.4621,3.2083,0,0
2025-07-16,sz.002050,26.6,28.17,26.57,27.53,160909210,4418392633.29,4.3839,3.1086,0,0
2025-07-17,sz.002050,27.3,27.93,27.23,27.9,101938876,2822501495.27,2.7773,1.344,0,0
2025-07-18,sz.002050,27.9,27.91,27.47,27.68,65497014,1809365250.21,1.7844,-0.7885,0,0
2025-07-21,sz.002050,27.75,28.3,27.43,27.8,84578561,2352975462.4,2.3042,0.4335,0,0
2025-07-22,sz.002050,27.57,27.95,27.31,27.62,71480018,1972366158.3,1.9439,-0.6475,0,0
2025-07-23,sz.002050,27.5,27.73,27.35,27.46,56587649,1555298355.82,1.5389,-0.5793,0,0
2025-07-24,sz.002050,27.28,27.91,27.28,27.79,63515046,1761800605.08,1.7273,1.2017,0,0
2025-07-25,sz.002050,27.72,27.74,26.96,27.07,83042263,2259805300.98,2.2583,-2.5909,0,0
2025-07-28,sz.002050,27.48,27.87,27.21,27.34,65227066,1794736264.66,1.7738,0.9974,0,0
2025-07-29,sz.002050,27.19,27.32,26.96,27.16,45817979,1242389143.31,1.246,-0.6584,0,0
2025-07-30,sz.002050,27.1,27.11,26.49,26.62,56458442,1513255639.15,1.5324,-1.9882,0,0
2025-07-31,sz.002050,26.63,27.14,26.34,26.45,62574970,1675560292.85,1.6984,-0.6386,0,0
2025-08-01,sz.002050,26.46,26.85,26.12,26.31,50022547,1321260750.25,1.3577,-0.5293,0,0
2025-08-04,sz.002050,26.12,26.86,26.05,26.86,49813253,1322826765.89,1.352,2.0905,0,0
2025-08-05,sz.002050,26.9,27.0,26.64,26.92,49488296,1327717173.74,1.3432,0.2234,0,0
2025-08-06,sz.002050,26.97,27.73,26.75,27.65,98132750,2686242469.22,2.6635,2.7117,0,0
2025-08-07,sz.002050,27.7,27.78,27.15,27.37,61943651,1696376580.74,1.6813,-1.0127,0,0
2025-08-08,sz.002050,27.3,27.3,26.82,26.85,47118446,1270577527.27,1.2789,-1.8999,0,0
2025-08-11,sz.002050,26.89,27.26,26.85,27.01,46843087,1266446421.95,1.2714,0.5959,0,0
2025-08-12,sz.002050,27.1,27.25,26.82,26.91,49616132,1339332935.02,1.3467,-0.3702,0,0
2025-08-13,sz.002050,26.93,27.68,26.8,27.63,94437184,2578035466.6,2.5632,2.6756,0,0
2025-08-14,sz.002050,27.63,27.65,26.92,27.17,73910844,2021716923.56,2.0061,-1.6649,0,0
2025-08-15,sz.002050,27.11,28.74,27.08,28.53,159253460,4488057440.01,4.3225,5.0055,0,0
2025-08-18,sz.002050,28.77,29.22,28.3,28.92,139398473,4021840962.3,3.7836,1.367,0,0
2025-08-19,sz.002050,28.93,31.52,28.51,30.46,224796676,6747014912.42,6.1014,5.325,0,0
2025-08-20,sz.002050,30.0,30.4,29.58,30.36,118454011,3568888122.75,3.2151,-0.3283,0,0
2025-08-21,sz.002050,30.47,31.36,29.92,30.81,147247514,4512674417.88,3.9966,1.4822,0,0
2025-08-22,sz.002050,30.49,31.12,30.31,30.88,119452566,3674401508.66,3.2422,0.2272,0,0
2025-08-25,sz.002050,31.14,31.57,30.56,31.01,131166391,4067227832.5,3.5601,0.421,0,0
2025-08-26,sz.002050,30.7,31.12,30.41,30.66,97556845,2995295276.11,2.6479,-1.1287,0,0
2025-08-27,sz.002050,30.62,31.68,30.43,30.44,138301686,4307877438.41,3.7538,-0.7175,0,0
2025-08-28,sz.002050,30.3,31.68,30.26,31.68,134683431,4184424460.47,3.6556,4.0736,0,0
2025-08-29,sz.002050,32.2,33.14,30.9,31.88,189942923,6081170723.57,5.1554,0.6313,0,0
2025-09-01,sz.002050,32.04,32.64,31.31,31.89,101427131,3221433557.26,2.7529,0.0314,0,0
2025-09-02,sz.002050,32.1,34.0,30.74,33.0,255717588,8301432215.0,6.9407,3.4807,0,0
2025-09-03,sz.002050,32.88,32.97,30.88,31.25,182525657,5789739714.4,4.9541,-5.303,0,0
2025-09-04,sz.002050,31.31,31.62,29.18,29.79,145612422,4404522530.6,3.9522,-4.672,0,0
2025-09-05,sz.002050,29.7,30.84,29.4,30.7,98319738,2974872905.31,2.6686,3.0547,0,0
2025-09-08,sz.002050,31.48,33.77,31.32,33.77,111060236,3699593199.73,3.0144,10.0,1,0
2025-09-09,sz.002050,34.15,34.88,33.52,34.04,329795027,11268115590.91,8.9513,0.7995,0,0
2025-09-10,sz.002050,33.56,34.58,32.82,33.5,222098628,7482643240.54,6.0282,-1.5864,0,0
2025-09-11,sz.002050,33.33,34.91,32.8,34.76,208240570,7099437416.31,5.6521,3.7612,0,0
2025-09-12,sz.002050,35.01,35.75,34.5,34.5,190702904,6684477988.63,5.1761,-0.748,0,0
2025-09-15,sz.002050,34.8,36.88,34.45,35.66,229050988,8213318038.99,6.2169,3.3623,0,0
