date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sh.601872,6.22,6.27,6.18,6.25,41882423,260523421.63,0.5187,0.0,0,0
2025-06-30,sh.601872,6.22,6.27,6.19,6.26,44421322,276840381.41,0.5501,0.16,0,0
2025-07-01,sh.601872,6.26,6.27,6.22,6.23,26110345,162930348.59,0.3234,-0.4792,0,0
2025-07-02,sh.601872,6.24,6.26,6.17,6.17,40170862,249352249.78,0.4975,-0.9631,0,0
2025-07-03,sh.601872,6.17,6.18,6.12,6.15,34059620,209223921.68,0.4218,-0.3241,0,0
2025-07-04,sh.601872,6.14,6.17,6.12,6.13,27512752,169121088.76,0.3407,-0.3252,0,0
2025-07-07,sh.601872,6.13,6.14,6.1,6.12,21443215,131125947.65,0.2656,-0.1631,0,0
2025-07-08,sh.601872,6.14,6.16,6.11,6.15,26071854,160055994.2,0.3229,0.4902,0,0
2025-07-09,sh.601872,6.15,6.16,6.12,6.12,30039286,184475702.3,0.372,-0.4878,0,0
2025-07-10,sh.601872,6.12,6.14,6.11,6.12,29674578,181704709.96,0.3675,0.0,0,0
2025-07-11,sh.601872,6.12,6.21,6.11,6.14,53226109,327664416.79,0.6592,0.3268,0,0
2025-07-14,sh.601872,6.17,6.2,6.14,6.15,39552209,243622102.77,0.4898,0.1629,0,0
2025-07-15,sh.601872,6.16,6.17,6.08,6.09,42906621,261889258.24,0.5314,-0.9756,0,0
2025-07-16,sh.601872,6.08,6.1,6.05,6.09,25575594,155441339.8,0.3167,0.0,0,0
2025-07-17,sh.601872,6.09,6.1,6.07,6.08,23702050,144123349.2,0.2935,-0.1642,0,0
2025-07-18,sh.601872,6.09,6.1,6.07,6.09,27204683,165596255.47,0.3369,0.1645,0,0
2025-07-21,sh.601872,6.08,6.18,6.08,6.18,48384849,297051713.36,0.5992,1.4778,0,0
2025-07-22,sh.601872,6.18,6.24,6.13,6.23,62537322,387285715.06,0.7745,0.8091,0,0
2025-07-23,sh.601872,6.25,6.29,6.2,6.22,57039082,356370763.84,0.7064,-0.1605,0,0
2025-07-24,sh.601872,6.25,6.28,6.22,6.28,46083118,288263223.24,0.5707,0.9646,0,0
2025-07-25,sh.601872,6.31,6.38,6.26,6.27,55448543,350243929.1,0.6867,-0.1592,0,0
2025-07-28,sh.601872,6.28,6.29,6.15,6.16,50875148,314716850.89,0.6301,-1.7544,0,0
2025-07-29,sh.601872,6.16,6.18,6.12,6.14,30153953,185280936.28,0.3734,-0.3247,0,0
2025-07-30,sh.601872,6.14,6.22,6.12,6.17,39729421,245317159.59,0.492,0.4886,0,0
2025-07-31,sh.601872,6.15,6.16,6.05,6.06,53842445,327739237.06,0.6668,-1.7828,0,0
2025-08-01,sh.601872,6.06,6.08,6.03,6.05,28578222,172812430.65,0.3539,-0.165,0,0
2025-08-04,sh.601872,6.03,6.08,6.02,6.07,16564720,100187858.46,0.2051,0.3306,0,0
2025-08-05,sh.601872,6.07,6.13,6.06,6.12,28625815,174638193.41,0.3545,0.8237,0,0
2025-08-06,sh.601872,6.12,6.25,6.12,6.25,63175140,392478327.58,0.7824,2.1242,0,0
2025-08-07,sh.601872,6.25,6.26,6.19,6.2,28404072,176613231.64,0.3518,-0.8,0,0
2025-08-08,sh.601872,6.2,6.23,6.19,6.21,23174552,143944050.32,0.287,0.1613,0,0
2025-08-11,sh.601872,6.2,6.22,6.16,6.17,30043632,185479765.36,0.3721,-0.6441,0,0
2025-08-12,sh.601872,6.17,6.2,6.16,6.17,23560489,145688197.29,0.2918,0.0,0,0
2025-08-13,sh.601872,6.17,6.19,6.13,6.14,31550006,194188584.92,0.3907,-0.4862,0,0
2025-08-14,sh.601872,6.15,6.23,6.12,6.13,45896965,283547948.26,0.5684,-0.1629,0,0
2025-08-15,sh.601872,6.13,6.16,6.1,6.1,45315743,277350652.42,0.5612,-0.4894,0,0
2025-08-18,sh.601872,6.11,6.14,6.1,6.1,45099010,275690648.81,0.5585,0.0,0,0
2025-08-19,sh.601872,6.11,6.12,6.1,6.1,28189798,172168462.41,0.3491,0.0,0,0
2025-08-20,sh.601872,6.1,6.16,6.07,6.16,36772084,225220290.78,0.4554,0.9836,0,0
2025-08-21,sh.601872,6.14,6.21,6.13,6.21,44759183,276622633.58,0.5543,0.8117,0,0
2025-08-22,sh.601872,6.28,6.64,6.28,6.59,226940457,1484580250.95,2.8106,6.1192,0,0
2025-08-25,sh.601872,6.54,6.61,6.48,6.6,100585603,658807294.82,1.2457,0.1517,0,0
2025-08-26,sh.601872,6.58,6.69,6.57,6.66,74139997,492722561.09,0.9182,0.9091,0,0
2025-08-27,sh.601872,6.66,6.7,6.49,6.49,68634813,452700616.56,0.85,-2.5526,0,0
2025-08-28,sh.601872,6.53,6.77,6.52,6.68,115823100,774020049.15,1.4344,2.9276,0,0
2025-08-29,sh.601872,6.72,6.75,6.45,6.49,89451656,586163170.2,1.1078,-2.8443,0,0
2025-09-01,sh.601872,6.55,6.74,6.51,6.65,85227230,567193652.82,1.0555,2.4653,0,0
2025-09-02,sh.601872,6.67,6.69,6.57,6.66,65474601,434455787.66,0.8109,0.1504,0,0
2025-09-03,sh.601872,6.68,6.73,6.56,6.67,51699918,342554847.84,0.6403,0.1502,0,0
2025-09-04,sh.601872,6.76,6.96,6.76,6.82,123094656,844650352.63,1.5245,2.2489,0,0
2025-09-05,sh.601872,7.05,7.27,7.03,7.22,166721964,1193440029.31,2.0648,5.8651,0,0
2025-09-08,sh.601872,7.72,7.94,7.67,7.94,114508473,901752686.32,1.4181,9.9723,1,0
2025-09-09,sh.601872,7.94,8.47,7.65,8.13,282993581,2304783044.08,3.5048,2.3929,0,0
2025-09-10,sh.601872,7.91,8.23,7.86,8.1,168555560,1358540660.71,2.0875,-0.369,0,0
2025-09-11,sh.601872,7.97,8.27,7.96,8.09,120149721,975472084.43,1.488,-0.1235,0,0
2025-09-12,sh.601872,8.53,8.69,8.21,8.37,196011831,1653180845.86,2.4275,3.4611,0,0
2025-09-15,sh.601872,8.7,9.2,8.69,8.97,208839573,1873552014.53,2.5864,7.1685,0,0
2025-09-16,sh.601872,8.75,9.16,8.52,8.79,178062774,1567246842.46,2.2052,-2.0067,0,0
2025-09-17,sh.601872,9.03,9.3,8.78,8.95,123426927,1106120257.14,1.5286,1.8203,0,0
2025-09-18,sh.601872,8.88,8.97,8.56,8.67,129329205,1133055047.74,1.6017,-3.1285,0,0
2025-09-19,sh.601872,8.6,8.98,8.5,8.86,122880749,1084717241.54,1.5218,2.1915,0,0
2025-09-22,sh.601872,8.7,8.79,8.4,8.77,120289398,1038465643.55,1.4897,-1.0158,0,0
2025-09-23,sh.601872,8.63,8.91,8.5,8.71,89295274,777271423.08,1.1059,-0.6842,0,0
2025-09-24,sh.601872,8.87,9.1,8.71,8.96,105004199,934297339.07,1.3004,2.8703,0,0
2025-09-25,sh.601872,8.85,8.9,8.5,8.65,94971763,821533242.36,1.1762,-3.4598,0,0
2025-09-26,sh.601872,8.57,8.67,8.47,8.53,58692294,503433729.0,0.7269,-1.3873,0,0
2025-09-29,sh.601872,8.55,8.74,8.27,8.74,88836886,762473234.49,1.1002,2.4619,0,0
2025-09-30,sh.601872,8.59,8.91,8.59,8.88,73473986,645336252.52,0.9099,1.6018,0,0
2025-10-09,sh.601872,8.45,8.53,8.06,8.33,176419463,1459275064.31,2.1849,-6.1937,0,0
2025-10-10,sh.601872,8.5,8.81,8.45,8.67,118063531,1022128722.67,1.4622,4.0816,0,0
2025-10-13,sh.601872,8.93,9.33,8.78,9.1,165670292,1500311788.5,2.0518,4.9596,0,0
2025-10-14,sh.601872,9.28,9.38,8.99,9.06,106092446,967630485.28,1.3139,-0.4396,0,0
2025-10-15,sh.601872,9.0,9.04,8.49,8.75,100521947,873611685.13,1.2449,-3.4216,0,0
