date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sh.688269,33.39,33.7,32.95,33.02,1218482,40456636.57,0.9322,-0.4222,0,0
2025-06-30,sh.688269,32.81,33.48,32.81,33.2,1311390,43440987.74,1.0033,0.5451,0,0
2025-07-01,sh.688269,33.27,33.53,32.92,33.45,1038669,34566100.32,0.7947,0.753,0,0
2025-07-02,sh.688269,33.55,33.55,32.32,32.42,1996912,65186408.71,1.5278,-3.0792,0,0
2025-07-03,sh.688269,32.35,32.64,32.25,32.63,796902,25870280.72,0.6097,0.6477,0,0
2025-07-04,sh.688269,32.59,32.69,31.76,32.23,1423640,45896991.15,1.0892,-1.2259,0,0
2025-07-07,sh.688269,32.11,32.65,32.11,32.58,699921,22717095.06,0.5355,1.0859,0,0
2025-07-08,sh.688269,32.58,32.99,32.37,32.7,855760,28043392.92,0.6547,0.3683,0,0
2025-07-09,sh.688269,32.62,32.71,32.08,32.23,1099345,35564927.06,0.8411,-1.4373,0,0
2025-07-10,sh.688269,32.54,32.79,32.1,32.64,856536,27856796.63,0.6553,1.2721,0,0
2025-07-11,sh.688269,32.71,33.28,32.3,32.91,1253602,41184849.75,0.9591,0.8272,0,0
2025-07-14,sh.688269,33.24,33.27,32.66,32.91,1016089,33496302.83,0.7774,0.0,0,0
2025-07-15,sh.688269,33.15,33.16,32.11,32.62,1382967,44977689.16,1.0581,-0.8812,0,0
2025-07-16,sh.688269,32.35,33.54,32.35,33.06,1243282,41071763.16,0.9512,1.3489,0,0
2025-07-17,sh.688269,33.06,33.49,32.7,32.91,1127911,37184605.25,0.863,-0.4537,0,0
2025-07-18,sh.688269,33.01,35.18,32.93,34.83,4327779,149014186.6,3.3111,5.8341,0,0
2025-07-21,sh.688269,35.35,35.38,34.28,34.5,2515587,86904121.88,1.9246,-0.9475,0,0
2025-07-22,sh.688269,34.5,34.76,34.2,34.3,1267388,43631180.43,0.9697,-0.5797,0,0
2025-07-23,sh.688269,34.29,34.7,33.98,34.23,996111,34181347.51,0.7621,-0.2041,0,0
2025-07-24,sh.688269,34.13,34.57,34.03,34.36,1339473,45890707.56,1.0248,0.3798,0,0
2025-07-25,sh.688269,34.17,34.92,33.99,34.65,1415926,49005705.21,1.0833,0.844,0,0
2025-07-28,sh.688269,34.9,34.96,34.36,34.82,1238381,42896306.95,0.9475,0.4906,0,0
2025-07-29,sh.688269,34.78,35.19,34.59,34.71,935060,32513003.82,0.7154,-0.3159,0,0
2025-07-30,sh.688269,34.61,37.52,34.61,36.4,6215445,227430460.18,4.7554,4.8689,0,0
2025-07-31,sh.688269,36.35,36.9,35.92,36.77,2888368,104985495.13,2.2099,1.0165,0,0
