date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sh.688509,4.31,4.33,4.25,4.28,8803995,37766794.97,2.288,-0.6961,0,0
2025-06-30,sh.688509,4.29,4.33,4.25,4.29,7151007,30670030.78,1.8584,0.2336,0,0
2025-07-01,sh.688509,4.29,4.31,4.23,4.28,5655955,24168401.25,1.4699,-0.2331,0,0
2025-07-02,sh.688509,4.29,4.36,4.23,4.29,9984485,42830341.15,2.5948,0.2336,0,0
2025-07-03,sh.688509,4.26,4.32,4.26,4.3,7378285,31674977.95,1.9175,0.2331,0,0
2025-07-04,sh.688509,4.3,4.36,4.26,4.27,11839154,51113225.13,3.0768,-0.6977,0,0
2025-07-07,sh.688509,4.26,4.31,4.24,4.3,6575755,28143957.19,1.7089,0.7026,0,0
2025-07-08,sh.688509,4.31,4.31,4.27,4.31,6091192,26173798.46,1.583,0.2326,0,0
2025-07-09,sh.688509,4.3,4.35,4.29,4.34,8451753,36562405.15,2.1964,0.6961,0,0
2025-07-10,sh.688509,4.32,4.38,4.3,4.36,8013828,34836333.38,2.0826,0.4608,0,0
2025-07-11,sh.688509,4.37,4.42,4.3,4.41,9232032,40383738.42,2.3992,1.1468,0,0
2025-07-14,sh.688509,4.4,4.51,4.36,4.5,10661699,47292761.96,2.7708,2.0408,0,0
2025-07-15,sh.688509,4.47,4.51,4.33,4.43,13050051,57439137.78,3.3915,-1.5556,0,0
2025-07-16,sh.688509,4.43,4.55,4.42,4.44,8508531,38058550.28,2.2112,0.2257,0,0
2025-07-17,sh.688509,4.45,4.51,4.42,4.49,8797809,39438880.64,2.2864,1.1261,0,0
2025-07-18,sh.688509,4.51,4.6,4.47,4.57,11562712,52383351.69,3.0049,1.7817,0,0
2025-07-21,sh.688509,4.58,4.78,4.55,4.76,17970082,84502646.29,4.6701,4.1575,0,0
2025-07-22,sh.688509,4.75,4.76,4.64,4.7,16503280,77389600.8,4.2889,-1.2605,0,0
2025-07-23,sh.688509,4.7,4.77,4.56,4.58,14497843,67295436.74,3.7677,-2.5532,0,0
2025-07-24,sh.688509,4.58,4.64,4.51,4.62,13632776,62427216.79,3.5429,0.8734,0,0
2025-07-25,sh.688509,4.62,4.62,4.55,4.57,9567871,43734958.11,2.4865,-1.0823,0,0
2025-07-28,sh.688509,4.58,4.61,4.54,4.6,10456520,47839346.72,2.7174,0.6565,0,0
2025-07-29,sh.688509,4.6,4.65,4.55,4.61,10453220,47980465.66,2.7166,0.2174,0,0
2025-07-30,sh.688509,4.59,4.62,4.54,4.58,9301010,42551862.78,2.4172,-0.6508,0,0
2025-07-31,sh.688509,4.55,4.6,4.47,4.49,11247786,50923333.49,2.9231,-1.9651,0,0
2025-08-01,sh.688509,4.51,4.74,4.48,4.7,26947374,125115407.48,7.0031,4.6771,0,0
2025-08-04,sh.688509,4.7,4.82,4.65,4.76,20187399,95558144.91,5.2463,1.2766,0,0
2025-08-05,sh.688509,4.78,4.85,4.74,4.79,14135912,67653784.05,3.6736,0.6303,0,0
2025-08-06,sh.688509,4.79,4.86,4.74,4.84,14470688,69451835.94,3.7607,1.0438,0,0
2025-08-07,sh.688509,4.83,4.86,4.78,4.82,9473593,45633107.4,2.462,-0.4132,0,0
2025-08-08,sh.688509,4.82,4.82,4.7,4.74,11342215,53772960.63,2.9476,-1.6598,0,0
2025-08-11,sh.688509,4.76,4.9,4.75,4.88,14640126,70767616.78,3.8047,2.9536,0,0
2025-08-12,sh.688509,4.86,4.92,4.74,4.8,12782890,61183847.34,3.322,-1.6393,0,0
2025-08-13,sh.688509,4.81,4.83,4.75,4.76,11237462,53723473.39,2.9204,-0.8333,0,0
2025-08-14,sh.688509,4.77,4.78,4.63,4.63,10379417,48751227.98,2.6974,-2.7311,0,0
2025-08-15,sh.688509,4.64,4.71,4.63,4.69,8062576,37756084.94,2.0953,1.2959,0,0
2025-08-18,sh.688509,4.69,4.82,4.68,4.75,13272554,63048171.44,3.4493,1.2793,0,0
2025-08-19,sh.688509,4.75,4.87,4.7,4.81,13130884,63134798.69,3.4125,1.2632,0,0
2025-08-20,sh.688509,4.81,4.82,4.73,4.82,9526947,45509745.59,2.4759,0.2079,0,0
2025-08-21,sh.688509,4.85,4.86,4.77,4.8,8186945,39464268.28,2.1276,-0.4149,0,0
2025-08-22,sh.688509,4.8,4.91,4.75,4.89,14794481,71648822.24,3.8448,1.875,0,0
2025-08-25,sh.688509,4.9,4.94,4.82,4.87,13859198,67603137.72,3.6017,-0.409,0,0
2025-08-26,sh.688509,4.85,4.97,4.83,4.95,11635436,57293377.16,3.0238,1.6427,0,0
2025-08-27,sh.688509,4.98,4.99,4.72,4.72,15231779,73821775.38,3.9584,-4.6465,0,0
2025-08-28,sh.688509,4.78,4.92,4.69,4.83,21532623,103665938.14,5.5959,2.3305,0,0
2025-08-29,sh.688509,4.91,4.91,4.66,4.68,16445891,77680481.74,4.274,-3.1056,0,0
2025-09-01,sh.688509,4.66,4.83,4.66,4.75,14487199,68710937.4,3.7649,1.4957,0,0
2025-09-02,sh.688509,4.78,4.78,4.51,4.6,17830242,81804443.42,4.6337,-3.1579,0,0
2025-09-03,sh.688509,4.61,4.62,4.44,4.44,13029791,58870489.66,3.3862,-3.4783,0,0
2025-09-04,sh.688509,4.47,4.55,4.39,4.43,13369459,59931925.1,3.4745,-0.2252,0,0
2025-09-05,sh.688509,4.48,4.48,4.36,4.47,13582769,60097980.43,3.5299,0.9029,0,0
2025-09-08,sh.688509,4.46,4.54,4.44,4.53,9872870,44325149.23,2.5658,1.3423,0,0
2025-09-09,sh.688509,4.52,4.53,4.43,4.46,9689702,43337645.47,2.5182,-1.5453,0,0
2025-09-10,sh.688509,4.48,4.54,4.45,4.51,9707644,43730845.02,2.5228,1.1211,0,0
2025-09-11,sh.688509,4.53,4.55,4.44,4.54,10945915,49368932.23,2.8446,0.6652,0,0
2025-09-12,sh.688509,4.55,4.68,4.54,4.63,11008828,50726516.55,2.861,1.9824,0,0
2025-09-15,sh.688509,4.6,4.64,4.54,4.61,9779280,44896299.61,2.5414,-0.432,0,0
2025-09-16,sh.688509,4.61,4.71,4.55,4.68,7973096,37014868.4,2.0721,1.5184,0,0
2025-09-17,sh.688509,4.71,4.71,4.63,4.67,7881502,36767233.33,2.0482,-0.2137,0,0
2025-09-18,sh.688509,4.67,4.7,4.5,4.53,9528034,44018211.06,2.4762,-2.9979,0,0
2025-09-19,sh.688509,4.55,4.62,4.43,4.47,8518206,38318503.75,2.2137,-1.3245,0,0
2025-09-22,sh.688509,4.45,4.49,4.39,4.44,7237590,32078829.61,1.8809,-0.6711,0,0
2025-09-23,sh.688509,4.43,4.45,4.22,4.36,13615941,58721345.65,3.5385,-1.8018,0,0
2025-09-24,sh.688509,4.32,4.47,4.3,4.46,9810814,43386838.48,2.5496,2.2936,0,0
2025-09-25,sh.688509,4.44,4.52,4.39,4.43,7757842,34631296.91,2.0161,-0.6726,0,0
2025-09-26,sh.688509,4.42,4.47,4.38,4.43,7243686,32104904.12,1.8825,0.0,0,0
2025-09-29,sh.688509,4.42,4.47,4.29,4.44,9046405,39911248.35,2.351,0.2257,0,0
2025-09-30,sh.688509,4.43,4.51,4.43,4.48,6808262,30468295.16,1.7693,0.9009,0,0
2025-10-09,sh.688509,4.48,4.52,4.42,4.48,8288336,37131222.16,2.154,0.0,0,0
2025-10-10,sh.688509,4.46,4.52,4.42,4.44,8480581,37823845.54,2.2039,-0.8929,0,0
2025-10-13,sh.688509,4.31,4.46,4.21,4.45,10068312,44050914.06,2.6166,0.2252,0,0
2025-10-14,sh.688509,4.47,4.51,4.34,4.36,10896253,48098332.77,2.8317,-2.0225,0,0
2025-10-15,sh.688509,4.35,4.46,4.34,4.38,9355042,41161206.48,2.4312,0.4587,0,0
2025-10-16,sh.688509,4.36,4.41,4.26,4.27,10632221,45800099.27,2.7631,-2.5114,0,0
2025-10-17,sh.688509,4.28,4.31,4.18,4.18,10011121,42441485.79,2.6017,-2.1077,0,0
2025-10-20,sh.688509,4.21,4.27,4.19,4.23,9223221,38963430.22,2.3969,1.1962,0,0
2025-10-21,sh.688509,4.26,5.08,4.26,5.08,75647226,367894282.69,19.6592,20.0946,1,0
2025-10-22,sh.688509,5.2,5.34,4.91,4.91,111658410,573304289.93,29.0178,-3.3465,0,0
2025-10-23,sh.688509,4.96,5.07,4.81,4.89,64981791,319642206.73,16.8875,-0.4073,0,0
2025-10-24,sh.688509,4.89,4.94,4.81,4.83,42646614,207216534.43,11.083,-1.227,0,0
2025-10-27,sh.688509,4.86,4.92,4.72,4.9,39324665,190282612.27,10.2197,1.4493,0,0
2025-10-28,sh.688509,4.91,4.92,4.81,4.85,27788252,134758286.34,7.2216,-1.0204,0,0
2025-10-29,sh.688509,4.86,4.86,4.68,4.71,25363281,119989711.0,6.5914,-2.8866,0,0
2025-10-30,sh.688509,4.72,4.77,4.67,4.68,22469632,105824699.93,5.8394,-0.6369,0,0
2025-10-31,sh.688509,4.7,4.82,4.67,4.78,19386632,92072410.17,5.0382,2.1368,0,0
2025-11-03,sh.688509,4.8,4.94,4.77,4.87,22369852,108457454.18,5.8135,1.8828,0,0
2025-11-04,sh.688509,4.86,4.93,4.82,4.85,16962915,82381606.51,4.4083,-0.4107,0,0
2025-11-05,sh.688509,4.82,4.92,4.8,4.88,16496619,80355975.43,4.2872,0.6186,0,0
2025-11-06,sh.688509,4.84,4.88,4.77,4.85,15699060,75727960.05,4.0799,-0.6148,0,0
2025-11-07,sh.688509,4.85,4.87,4.8,4.81,13550711,65373213.26,3.5216,-0.8247,0,0
2025-11-10,sh.688509,4.81,4.84,4.78,4.81,11485300,55239924.93,2.9848,0.0,0,0
2025-11-11,sh.688509,4.82,4.88,4.79,4.85,13150757,63636931.17,3.4176,0.8316,0,0
2025-11-12,sh.688509,4.83,4.89,4.8,4.85,13712932,66360369.5,3.5637,0.0,0,0
2025-11-13,sh.688509,4.85,5.05,4.79,4.98,23587792,116749699.79,6.13,2.6804,0,0
2025-11-14,sh.688509,4.99,5.02,4.92,4.93,18233046,90652116.8,4.7384,-1.004,0,0
2025-11-17,sh.688509,4.93,5.0,4.87,5.0,18300493,90687407.6,4.7559,1.4199,0,0
