date,code,open,high,low,close,volume,amount,turnover,pct_change,is_limit_up,is_limit_down
2025-06-27,sz.300596,27.96,28.37,27.95,28.0,3597650,101022852.0,1.6012,0.1431,0,0
2025-06-30,sz.300596,28.01,28.85,27.91,28.77,5037457,143755995.65,2.242,2.75,0,0
2025-07-01,sz.300596,28.81,28.96,28.36,28.79,3023522,86633688.28,1.3457,0.0695,0,0
2025-07-02,sz.300596,28.69,28.79,28.38,28.58,2497866,71255162.48,1.1117,-0.7294,0,0
2025-07-03,sz.300596,28.58,29.77,28.39,29.16,7137943,208831176.16,3.1768,2.0294,0,0
2025-07-04,sz.300596,29.02,29.11,28.45,28.5,4253518,121909853.68,1.8931,-2.2634,0,0
2025-07-07,sz.300596,28.49,28.61,28.31,28.53,2637493,75043190.48,1.1738,0.1053,0,0
2025-07-08,sz.300596,28.44,29.0,28.41,28.86,3267968,94154113.84,1.4544,1.1567,0,0
2025-07-09,sz.300596,28.86,28.97,28.55,28.63,3098137,88949861.64,1.3789,-0.797,0,0
2025-07-10,sz.300596,28.6,28.83,28.55,28.74,2158799,61950850.27,0.9608,0.3842,0,0
2025-07-11,sz.300596,28.7,29.16,28.48,28.92,3332016,96172841.6,1.4829,0.6263,0,0
2025-07-14,sz.300596,28.86,28.94,28.68,28.84,2392584,68932455.56,1.0648,-0.2766,0,0
2025-07-15,sz.300596,28.83,29.2,28.31,28.45,3502634,100406697.6,1.5589,-1.3523,0,0
2025-07-16,sz.300596,28.52,28.69,28.22,28.31,2550500,72483971.0,1.1351,-0.4921,0,0
2025-07-17,sz.300596,28.29,28.65,28.26,28.58,2525195,71996293.76,1.1239,0.9537,0,0
2025-07-18,sz.300596,28.64,28.85,28.56,28.74,1945563,55802457.1,0.8659,0.5598,0,0
2025-07-21,sz.300596,28.74,29.27,28.71,29.03,3472755,100670112.95,1.5456,1.009,0,0
2025-07-22,sz.300596,29.38,29.91,28.93,29.91,6708696,197679618.2,2.9858,3.0313,0,0
2025-07-23,sz.300596,29.62,30.35,29.53,29.64,5337750,159436530.52,2.3756,-0.9027,0,0
2025-07-24,sz.300596,29.66,30.44,29.6,29.99,5344924,160419035.22,2.3788,1.1808,0,0
2025-07-25,sz.300596,29.99,30.35,29.8,30.05,4489234,135104050.98,1.998,0.2001,0,0
2025-07-28,sz.300596,30.05,31.14,29.72,30.44,6371031,194107417.71,2.8355,1.2978,0,0
2025-07-29,sz.300596,30.41,30.55,30.0,30.54,4613683,139233674.38,2.0534,0.3285,0,0
2025-07-30,sz.300596,30.51,31.52,30.2,30.89,7948418,246778143.74,3.5375,1.146,0,0
2025-07-31,sz.300596,30.82,32.7,30.72,31.5,12102947,385773278.24,5.3865,1.9747,0,0
2025-08-01,sz.300596,31.46,32.4,31.1,31.92,7979829,254852157.16,3.5515,1.3333,0,0
2025-08-04,sz.300596,31.82,32.36,31.24,31.86,7351879,233794081.57,3.272,-0.188,0,0
2025-08-05,sz.300596,31.81,33.34,31.5,33.03,10409150,341025086.32,4.6327,3.6723,0,0
